signal_date,ticker,adj_close_t,market_cap,book_equity,ttm_net_income,pb,ep,size_signal,pb_signal,ep_signal,rank_size,rank_pb,rank_ep,ff3_score
2018-06-29,AMD,14.989999999999878,14570280000.0,715000000.0,161000000.0,20.378013986013986,0.011049890599219781,-14570280000.0,-20.378013986013986,0.011049890599219781,1.0,5.0,5.0,11.0
2018-07-31,AAPL,10.304178476482027,854511707360.0,126878000000.0,53318000000.0,6.734908395151248,0.06239586835471815,-854511707360.0,-6.734908395151248,0.06239586835471815,5.0,1.0,1.0,7.0
2018-07-31,ADBE,244.68000000000316,119899317000.0,8705583000.0,2167361000.0,13.772692420484647,0.01807650830905067,-119899317000.0,-13.772692420484647,0.01807650830905067,2.0,3.0,3.0,8.0
2018-07-31,NVDA,6.06085729598999,149083200000.0,7717000000.0,3784000000.0,19.31880264351432,0.02538180022967041,-149083200000.0,-19.31880264351432,0.02538180022967041,3.0,4.0,2.0,9.0
2018-07-31,MSFT,98.22342681884766,813951840000.0,79239000000.0,14211000000.0,10.272111460265778,0.017459263928932208,-813951840000.0,-10.272111460265778,0.017459263928932208,4.0,2.0,4.0,10.0
2018-07-31,AMD,18.32999999999985,18091710000.0,715000000.0,161000000.0,25.30309090909091,0.008899103512050546,-18091710000.0,-25.30309090909091,0.008899103512050546,1.0,5.0,5.0,11.0
2018-08-31,AAPL,12.500780830089342,1022288443679.0,114949000000.0,56120000000.0,8.89340876109405,0.05489644370627529,-1022288443679.0,-8.89340876109405,0.05489644370627529,5.0,1.0,1.0,7.0
2018-08-31,ADBE,263.5100000000033,128657703460.0,8705583000.0,2167361000.0,14.77875789134398,0.016845948137678656,-128657703460.0,-14.77875789134398,0.016845948137678656,2.0,3.0,4.0,9.0
2018-08-31,MSFT,104.41080474853516,861908090000.0,82718000000.0,16571000000.0,10.419837157571507,0.019225947861795798,-861908090000.0,-10.419837157571507,0.019225947861795798,4.0,2.0,3.0,9.0
2018-08-31,NVDA,6.951286792755127,171007200000.0,8795000000.0,4302000000.0,19.443683911313247,0.02515683550166309,-171007200000.0,-19.443683911313247,0.02515683550166309,3.0,4.0,2.0,9.0
2018-08-31,AMD,25.169999999999806,24842790000.0,879000000.0,319000000.0,28.262559726962458,0.012840747758202683,-24842790000.0,-28.262559726962458,0.012840747758202683,1.0,5.0,5.0,11.0
2018-09-28,AAPL,12.397541206294893,1013845717120.0,114949000000.0,56120000000.0,8.81996117512984,0.055353589853314504,-1013845717120.0,-8.81996117512984,0.055353589853314504,5.0,1.0,1.0,7.0
2018-09-28,ADBE,269.9500000000032,131802007700.0,8861925000.0,2414083000.0,14.872841702000413,0.018315980478042445,-131802007700.0,-14.872841702000413,0.018315980478042445,2.0,3.0,4.0,9.0
2018-09-28,MSFT,106.30699920654297,877561010000.0,82718000000.0,16571000000.0,10.60906948910757,0.018883017603528215,-877561010000.0,-10.60906948910757,0.018883017603528215,4.0,2.0,3.0,9.0
2018-09-28,NVDA,6.959708213806152,171250800000.0,8795000000.0,4302000000.0,19.471381466742468,0.025121050529398985,-171250800000.0,-19.471381466742468,0.025121050529398985,3.0,4.0,2.0,9.0
2018-09-28,AMD,30.88999999999977,30488430000.0,879000000.0,319000000.0,34.685358361774746,0.010462985466945986,-30488430000.0,-34.685358361774746,0.010462985466945986,1.0,5.0,5.0,11.0
2018-10-31,AAPL,12.019728114962025,1036576281600.0,114949000000.0,56120000000.0,9.017705953074842,0.0541397685787064,-1036576281600.0,-9.017705953074842,0.0541397685787064,5.0,1.0,1.0,7.0
2018-10-31,ADBE,245.7600000000028,119991336960.0,8861925000.0,2414083000.0,13.540098450393115,0.020118810750519033,-119991336960.0,-13.540098450393115,0.020118810750519033,2.0,3.0,4.0,9.0
2018-10-31,MSFT,99.27993774414062,821582520000.0,85967000000.0,18819000000.0,9.556952318913071,0.022905794052190887,-821582520000.0,-9.556952318913071,0.022905794052190887,4.0,2.0,3.0,9.0
2018-10-31,NVDA,5.221389293670654,128377199999.0,8795000000.0,4302000000.0,14.596611711085844,0.03351062338198302,-128377199999.0,-14.596611711085844,0.03351062338198302,3.0,4.0,2.0,9.0
2018-10-31,AMD,18.209999999999877,18246420000.0,879000000.0,319000000.0,20.75815699658703,0.017482881573481265,-18246420000.0,-20.75815699658703,0.017482881573481265,1.0,5.0,5.0,11.0
2018-11-30,AAPL,9.945133176630293,845817452000.0,107147000000.0,59531000000.0,7.893990984348605,0.07038279933717896,-845817452000.0,-7.893990984348605,0.07038279933717896,4.0,1.0,1.0,6.0
2018-11-30,NVDA,4.05153751373291,99632400000.0,9475000000.0,4694000000.0,10.515292875989445,0.0471131880793798,-99632400000.0,-10.515292875989445,0.0471131880793798,2.0,3.0,2.0,7.0
2018-11-30,MSFT,103.51760864257812,852965880000.0,85967000000.0,18819000000.0,9.922015191875952,0.022063016166602115,-852965880000.0,-9.922015191875952,0.022063016166602115,5.0,2.0,3.0,10.0
2018-11-30,ADBE,250.89000000000283,122448369840.0,8861925000.0,2414083000.0,13.817355691906668,0.019715109340813743,-122448369840.0,-13.817355691906668,0.019715109340813743,3.0,4.0,4.0,11.0
2018-11-30,AMD,21.299999999999866,21342600000.0,1125000000.0,360000000.0,18.9712,0.016867673104495235,-21342600000.0,-18.9712,0.016867673104495235,1.0,5.0,5.0,11.0
2018-12-31,AAPL,8.784682026568834,737381440960.0,107147000000.0,59531000000.0,6.881960679813714,0.08073297847379551,-737381440960.0,-6.881960679813714,0.08073297847379551,4.0,1.0,1.0,6.0
2018-12-31,NVDA,3.3095531463623047,81362400000.0,9475000000.0,4694000000.0,8.587060686015832,0.057692496779839335,-81362400000.0,-8.587060686015832,0.057692496779839335,2.0,2.0,2.0,6.0
2018-12-31,ADBE,226.24000000000257,110417789440.0,8861925000.0,2414083000.0,12.459797328458546,0.0218631708916052,-110417789440.0,-12.459797328458546,0.0218631708916052,3.0,4.0,4.0,11.0
2018-12-31,AMD,18.45999999999988,19272240000.0,1125000000.0,360000000.0,17.13088,0.018679717562670454,-19272240000.0,-17.13088,0.018679717562670454,1.0,5.0,5.0,11.0
2018-12-31,MSFT,94.8172378540039,779245040000.0,85967000000.0,18819000000.0,9.064467062942757,0.024150298088519113,-779245040000.0,-9.064467062942757,0.024150298088519113,5.0,3.0,3.0,11.0
2019-01-31,AAPL,9.26801772630652,777952377240.0,117892000000.0,59431000000.0,6.598856387541139,0.07639413637483546,-777952377240.0,-6.598856387541139,0.07639413637483546,4.0,1.0,1.0,6.0
2019-01-31,NVDA,3.563656806945801,87165200000.0,9475000000.0,4694000000.0,9.199493403693932,0.053851766530679676,-87165200000.0,-9.199493403693932,0.053851766530679676,2.0,3.0,2.0,7.0
2019-01-31,MSFT,97.48709106445312,801186960000.0,92128000000.0,33541000000.0,8.696454498089615,0.04186413618114803,-801186960000.0,-8.696454498089615,0.04186413618114803,5.0,2.0,3.0,10.0
2019-01-31,ADBE,247.8200000000029,120950037920.0,9362114000.0,2590774000.0,12.919094760008264,0.021420199981364338,-120950037920.0,-12.919094760008264,0.021420199981364338,3.0,4.0,4.0,11.0
2019-01-31,AMD,24.409999999999837,25484040000.0,1125000000.0,360000000.0,22.65248,0.014126488578733984,-25484040000.0,-22.65248,0.014126488578733984,1.0,5.0,5.0,11.0
2019-02-28,AAPL,9.807443519141234,809362134360.0,117892000000.0,59431000000.0,6.865284619482238,0.07342942976569423,-809362134360.0,-6.865284619482238,0.07342942976569423,4.0,1.0,1.0,6.0
2019-02-28,NVDA,3.828148603439331,93720800000.0,9342000000.0,4141000000.0,10.032198672661101,0.04418442864337479,-93720800000.0,-10.032198672661101,0.04418442864337479,2.0,3.0,2.0,7.0
2019-02-28,MSFT,105.0284423828125,859494160000.0,92128000000.0,33541000000.0,9.329347863841612,0.0390241162313424,-859494160000.0,-9.329347863841612,0.0390241162313424,5.0,2.0,3.0,10.0
2019-02-28,ADBE,262.50000000000307,128114700000.0,9362114000.0,2590774000.0,13.68437726778375,0.020222300797644612,-128114700000.0,-13.68437726778375,0.020222300797644612,3.0,4.0,4.0,11.0
2019-02-28,AMD,23.529999999999838,24565320000.0,1266000000.0,337000000.0,19.40388625592417,0.01371852676863155,-24565320000.0,-19.40388625592417,0.01371852676863155,1.0,5.0,5.0,11.0
2019-03-29,AAPL,10.758962640887432,887886527160.0,117892000000.0,59431000000.0,7.5313551993349845,0.06693535511806492,-887886527160.0,-7.5313551993349845,0.06693535511806492,4.0,1.0,1.0,6.0
2019-03-29,NVDA,4.455998420715332,109017200000.0,9342000000.0,4141000000.0,11.669578248769,0.037984831751319975,-109017200000.0,-11.669578248769,0.037984831751319975,2.0,3.0,2.0,7.0
2019-03-29,MSFT,110.569091796875,904835680000.0,92128000000.0,33541000000.0,9.821505731156652,0.03706860896555273,-904835680000.0,-9.821505731156652,0.03706860896555273,5.0,2.0,3.0,10.0
2019-03-29,ADBE,266.490000000003,129923202150.0,9871485000.0,2681939000.0,13.161464779615224,0.02064249460926637,-129923202150.0,-13.161464779615224,0.02064249460926637,3.0,4.0,4.0,11.0
2019-03-29,AMD,25.51999999999981,26642880000.0,1266000000.0,337000000.0,21.044928909952606,0.01264878271418105,-26642880000.0,-21.044928909952606,0.01264878271418105,1.0,5.0,5.0,11.0
2019-04-30,AAPL,11.366122461430242,917234630440.0,117892000000.0,59431000000.0,7.780295782919961,0.0647936722270187,-917234630440.0,-7.780295782919961,0.0647936722270187,4.0,1.0,1.0,6.0
2019-04-30,NVDA,4.491734027862549,110350800000.0,9342000000.0,4141000000.0,11.81233140655106,0.0375257814170808,-110350800000.0,-11.81233140655106,0.0375257814170808,2.0,3.0,2.0,7.0
2019-04-30,MSFT,122.43789672851562,999743000000.0,94864000000.0,34926000000.0,10.538697503794907,0.03493497828942038,-999743000000.0,-10.538697503794907,0.03493497828942038,5.0,2.0,3.0,10.0
2019-04-30,ADBE,289.2500000000031,141019498750.0,9871485000.0,2681939000.0,14.28554049871929,0.019018213961705773,-141019498750.0,-14.28554049871929,0.019018213961705773,3.0,4.0,4.0,11.0
2019-04-30,AMD,27.6299999999998,29950920000.0,1266000000.0,337000000.0,23.657914691943127,0.011251741181906933,-29950920000.0,-23.657914691943127,0.011251741181906933,1.0,5.0,5.0,11.0
2019-05-31,AAPL,10.0710661517371,800226425640.0,105860000000.0,57170000000.0,7.559289870017004,0.07144227954516366,-800226425640.0,-7.559289870017004,0.07144227954516366,4.0,1.0,1.0,6.0
2019-05-31,NVDA,3.3654401302337646,82580400000.0,9704000000.0,3291000000.0,8.509934047815333,0.03985207143583708,-82580400000.0,-8.509934047815333,0.03985207143583708,2.0,2.0,2.0,6.0
2019-05-31,ADBE,270.9000000000029,131616223199.0,9871485000.0,2681939000.0,13.332970996663622,0.02037696368133117,-131616223199.0,-13.332970996663622,0.02037696368133117,3.0,4.0,4.0,11.0
2019-05-31,AMD,27.40999999999981,29712440000.0,1788000000.0,272000000.0,16.617695749440717,0.00915441478384138,-29712440000.0,-16.617695749440717,0.00915441478384138,1.0,5.0,5.0,11.0
2019-05-31,MSFT,116.37956237792969,946770400000.0,94864000000.0,34926000000.0,9.980291786135941,0.03688961970082715,-946770400000.0,-9.980291786135941,0.03688961970082715,5.0,3.0,3.0,11.0
2019-06-28,AAPL,11.384883554671047,904619683360.0,105860000000.0,57170000000.0,8.54543437899112,0.06319782893475774,-904619683360.0,-8.54543437899112,0.06319782893475774,4.0,1.0,1.0,6.0
2019-06-28,NVDA,4.080216884613037,100119600000.0,9704000000.0,3291000000.0,10.317353668590272,0.03287068665875613,-100119600000.0,-10.317353668590272,0.03287068665875613,2.0,2.0,3.0,7.0
2019-06-28,MSFT,126.0527572631836,1025463800000.0,94864000000.0,34926000000.0,10.80983091583741,0.03405873517914528,-1025463800000.0,-10.80983091583741,0.03405873517914528,5.0,3.0,2.0,10.0
2019-06-28,ADBE,294.6500000000031,143155113200.0,9931693000.0,2651365000.0,14.413968816796894,0.01852092419706878,-143155113200.0,-14.413968816796894,0.01852092419706878,3.0,4.0,4.0,11.0
2019-06-28,AMD,30.369999999999774,32921080000.0,1788000000.0,272000000.0,18.412237136465325,0.0082621833791601,-32921080000.0,-18.412237136465325,0.0082621833791601,1.0,5.0,5.0,11.0
2019-07-31,AAPL,12.254626073601056,983783355360.0,105860000000.0,57170000000.0,9.293249153221236,0.05811238794447741,-983783355360.0,-9.293249153221236,0.05811238794447741,4.0,1.0,1.0,6.0
2019-07-31,NVDA,4.191768646240234,102968000000.0,9704000000.0,3291000000.0,10.610882110469909,0.03196138606168907,-102968000000.0,-10.610882110469909,0.03196138606168907,2.0,2.0,3.0,7.0
2019-07-31,MSFT,128.22640991210938,1040285180000.0,94864000000.0,34926000000.0,10.966069109461966,0.03357348607042542,-1040285180000.0,-10.966069109461966,0.03357348607042542,5.0,3.0,2.0,10.0
2019-07-31,ADBE,298.86000000000325,145200533280.0,9931693000.0,2651365000.0,14.619917599144475,0.018260022467597923,-145200533280.0,-14.619917599144475,0.018260022467597923,3.0,4.0,4.0,11.0
2019-07-31,AMD,30.44999999999976,33403650000.0,1788000000.0,272000000.0,18.68213087248322,0.008142822715481692,-33403650000.0,-18.68213087248322,0.008142822715481692,1.0,5.0,5.0,11.0
2019-08-30,NVDA,4.165827751159668,102236000000.0,10336000000.0,2742000000.0,9.89125386996904,0.0268202981337298,-102236000000.0,-9.89125386996904,0.0268202981337298,2.0,1.0,3.0,6.0
2019-08-30,AAPL,12.192438876790966,964019025840.0,96456000000.0,55695000000.0,9.994391492908683,0.057773756022574396,-964019025840.0,-9.994391492908683,0.057773756022574396,4.0,2.0,1.0,7.0
2019-08-30,MSFT,130.15455627441406,1052423240000.0,102330000000.0,39240000000.0,10.284601192221245,0.03728537959690058,-1052423240000.0,-10.284601192221245,0.03728537959690058,5.0,3.0,2.0,10.0
2019-08-30,ADBE,284.51000000000295,137626306810.0,9931693000.0,2651365000.0,13.857285642035048,0.0192649578518469,-137626306810.0,-13.857285642035048,0.0192649578518469,3.0,4.0,4.0,11.0
2019-08-30,AMD,31.44999999999977,34500650000.0,1901000000.0,191000000.0,18.1486849026828,0.005536127580205011,-34500650000.0,-18.1486849026828,0.005536127580205011,1.0,5.0,5.0,11.0
2019-09-30,AAPL,13.08018112112524,988792358400.0,96456000000.0,55695000000.0,10.2512270714108,0.056326284812841854,-988792358400.0,-10.2512270714108,0.056326284812841854,4.0,1.0,1.0,6.0
2019-09-30,NVDA,4.328968048095703,106139999999.0,10336000000.0,2742000000.0,10.268962848200465,0.025833804409514168,-106139999999.0,-10.268962848200465,0.025833804409514168,2.0,2.0,3.0,7.0
2019-09-30,MSFT,131.25914001464844,1059547630000.0,102330000000.0,39240000000.0,10.354222906283592,0.03703467299530461,-1059547630000.0,-10.354222906283592,0.03703467299530461,5.0,3.0,2.0,10.0
2019-09-30,ADBE,276.2500000000029,133630688750.0,10242773000.0,2777837000.0,13.046338989451392,0.02078741811468812,-133630688750.0,-13.046338989451392,0.02078741811468812,3.0,4.0,4.0,11.0
2019-09-30,AMD,28.98999999999979,33048600000.0,1901000000.0,191000000.0,17.38485007890584,0.005779367355954564,-33048600000.0,-17.38485007890584,0.005779367355954564,1.0,5.0,5.0,11.0
2019-10-31,MSFT,135.35655212402344,1092622770000.0,106061000000.0,41094000000.0,10.30183356747532,0.03761041882735063,-1092622770000.0,-10.30183356747532,0.03761041882735063,4.0,1.0,2.0,7.0
2019-10-31,NVDA,4.999191761016846,123134400000.0,10336000000.0,2742000000.0,11.913157894736843,0.02226835068023233,-123134400000.0,-11.913157894736843,0.02226835068023233,2.0,2.0,3.0,7.0
2019-10-31,AAPL,14.528602677670634,1098285350400.0,90488000000.0,55256000000.0,12.13735910175935,0.0503111509043397,-1098285350400.0,-12.13735910175935,0.0503111509043397,5.0,3.0,1.0,9.0
2019-10-31,ADBE,277.9300000000029,134443356830.0,10242773000.0,2777837000.0,13.125679621133846,0.02066176466801926,-134443356830.0,-13.125679621133846,0.02066176466801926,3.0,4.0,4.0,11.0
2019-10-31,AMD,33.92999999999975,38680200000.0,2176000000.0,209000000.0,17.775827205882354,0.005403281265350231,-38680200000.0,-17.775827205882354,0.005403281265350231,1.0,5.0,5.0,11.0
2019-11-29,MSFT,143.4051971435547,1153666980000.0,106061000000.0,41094000000.0,10.877391123975825,0.035620331267520546,-1153666980000.0,-10.877391123975825,0.035620331267520546,4.0,1.0,2.0,7.0
2019-11-29,NVDA,5.394110679626465,132681600000.0,11214000000.0,2411000000.0,11.831781701444623,0.018171321419096543,-132681600000.0,-11.831781701444623,0.018171321419096543,2.0,2.0,4.0,8.0
2019-11-29,AAPL,15.793203153127108,1179875289600.0,90488000000.0,55256000000.0,13.03902494916453,0.04683206817453803,-1179875289600.0,-13.03902494916453,0.04683206817453803,5.0,3.0,1.0,9.0
2019-11-29,ADBE,309.53000000000304,149193460000.0,10242773000.0,2777837000.0,14.565729417219341,0.018619026598082785,-149193460000.0,-14.565729417219341,0.018619026598082785,3.0,4.0,3.0,10.0
2019-11-29,AMD,39.14999999999973,44631000000.0,2176000000.0,209000000.0,20.510569852941178,0.004682843763303533,-44631000000.0,-20.510569852941178,0.004682843763303533,1.0,5.0,5.0,11.0
2019-12-31,MSFT,149.3922119140625,1198835400000.0,106061000000.0,41094000000.0,11.30326321645091,0.03427826705817996,-1198835400000.0,-11.30326321645091,0.03427826705817996,4.0,1.0,2.0,7.0
2019-12-31,NVDA,5.856022357940674,143942400000.0,11214000000.0,2411000000.0,12.835955056179776,0.01674975545773865,-143942400000.0,-12.835955056179776,0.01674975545773865,2.0,2.0,4.0,8.0
2019-12-31,AAPL,17.353375893894043,1280300057640.0,90488000000.0,55256000000.0,14.148838051896384,0.04315863275196158,-1280300057640.0,-14.148838051896384,0.04315863275196158,5.0,3.0,1.0,9.0
2019-12-31,ADBE,329.8100000000031,158968420000.0,10242773000.0,2777837000.0,15.520056922085455,0.017474143606635833,-158968420000.0,-15.520056922085455,0.017474143606635833,3.0,4.0,3.0,10.0
2019-12-31,AMD,45.85999999999967,53656200000.0,2176000000.0,209000000.0,24.65818014705882,0.003895169616931501,-53656200000.0,-24.65818014705882,0.003895169616931501,1.0,5.0,5.0,11.0
2020-01-31,MSFT,161.26206970214844,1294088460000.0,110109000000.0,44323000000.0,11.75279459444732,0.03425036337933189,-1294088460000.0,-11.75279459444732,0.03425036337933189,4.0,1.0,2.0,7.0
2020-01-31,NVDA,5.884145259857178,145149600000.0,11214000000.0,2411000000.0,12.943606206527555,0.016610448805921614,-145149600000.0,-12.943606206527555,0.016610448805921614,2.0,2.0,4.0,8.0
2020-01-31,AAPL,18.291843436446268,1349538461520.0,89531000000.0,57527000000.0,15.073421066669646,0.04262716598325527,-1349538461520.0,-15.073421066669646,0.04262716598325527,5.0,3.0,1.0,9.0
2020-01-31,ADBE,351.1400000000032,169249480000.0,10530000000.0,2951458000.0,16.07307502374169,0.017438505571774874,-169249480000.0,-16.07307502374169,0.017438505571774874,3.0,4.0,3.0,10.0
2020-01-31,AMD,46.99999999999967,54990000000.0,2176000000.0,209000000.0,25.27113970588235,0.003800691034733588,-54990000000.0,-25.27113970588235,0.003800691034733588,1.0,5.0,5.0,11.0
2020-02-28,AAPL,16.310350843080446,1191877209360.0,89531000000.0,57527000000.0,13.312452774569703,0.04826587801850005,-1191877209360.0,-13.312452774569703,0.04826587801850005,4.0,2.0,1.0,7.0
2020-02-28,MSFT,153.89434814453125,1231600020000.0,110109000000.0,44323000000.0,11.18528022232515,0.03598814491737342,-1231600020000.0,-11.18528022232515,0.03598814491737342,5.0,1.0,2.0,8.0
2020-02-28,NVDA,6.725381851196289,165780000000.0,12204000000.0,2796000000.0,13.584070796460177,0.016865725660513933,-165780000000.0,-13.584070796460177,0.016865725660513933,2.0,3.0,4.0,9.0
2020-02-28,ADBE,345.1200000000029,166002720000.0,10530000000.0,2951458000.0,15.764740740740741,0.017779576141884905,-166002720000.0,-15.764740740740741,0.017779576141884905,3.0,4.0,3.0,10.0
2020-02-28,AMD,45.47999999999967,53211600000.0,2827000000.0,341000000.0,18.822638839759463,0.006408377120778176,-53211600000.0,-18.822638839759463,0.006408377120778176,1.0,5.0,5.0,11.0
2020-03-31,AAPL,15.171919857983973,1096601062440.0,89531000000.0,57527000000.0,12.248283415129954,0.05245936920031715,-1096601062440.0,-12.248283415129954,0.05245936920031715,4.0,2.0,1.0,7.0
2020-03-31,MSFT,149.80978393554688,1195441800000.0,110109000000.0,44323000000.0,10.856894531782142,0.03707666906076063,-1195441800000.0,-10.856894531782142,0.03707666906076063,5.0,1.0,2.0,8.0
2020-03-31,ADBE,318.2400000000027,153073440000.0,10465000000.0,3232217000.0,14.627180124223603,0.021115465883565433,-153073440000.0,-14.627180124223603,0.021115465883565433,2.0,4.0,3.0,9.0
2020-03-31,NVDA,6.564262390136719,161850400000.0,12204000000.0,2796000000.0,13.26207800721075,0.017275212171239614,-161850400000.0,-13.26207800721075,0.017275212171239614,3.0,3.0,4.0,10.0
2020-03-31,AMD,45.47999999999968,53393520000.0,2827000000.0,341000000.0,18.886989741775736,0.006386542786465474,-53393520000.0,-18.886989741775736,0.006386542786465474,1.0,5.0,5.0,11.0
2020-04-30,AAPL,17.529927852271864,1267033947400.0,89531000000.0,57527000000.0,14.151902105416001,0.045402887679566524,-1267033947400.0,-14.151902105416001,0.045402887679566524,4.0,2.0,1.0,7.0
2020-04-30,MSFT,170.2327880859375,1358411800000.0,114501000000.0,46266000000.0,11.863754901703915,0.03405889142011281,-1358411800000.0,-11.863754901703915,0.03405889142011281,5.0,1.0,2.0,8.0
2020-04-30,ADBE,353.6400000000029,170100840000.0,10465000000.0,3232217000.0,16.25426086956522,0.01900176977374127,-170100840000.0,-16.25426086956522,0.01900176977374127,2.0,4.0,3.0,9.0
2020-04-30,NVDA,7.278461933135986,180118400000.0,12204000000.0,2796000000.0,14.758964274008521,0.015523122568266207,-180118400000.0,-14.758964274008521,0.015523122568266207,3.0,3.0,4.0,10.0
