signal_date,execution_date,next_execution_date,actual_exit_date,ticker,side,weight,entry_price,exit_price,asset_return,weighted_return
2018-01-31,2018-02-01,2018-03-01,2018-03-01,ACNB,long,0.006493506493506494,23.46022654314133,21.873260016372257,-0.06764497878359277,-0.00043925310898436864
2018-01-31,2018-02-01,2018-03-01,2018-03-01,FBP,long,0.006493506493506494,4.9394703173412005,4.890964880509699,-0.009819967266775809,-6.376602121282993e-05
2018-01-31,2018-02-01,2018-03-01,2018-03-01,WNEB,long,0.006493506493506494,8.558232307434082,8.03308391571045,-0.06136178276762416,-0.0003984531348547024
2018-01-31,2018-02-01,2018-03-01,2018-03-01,GPRE,long,0.006493506493506494,16.3907267759929,18.03907794687825,0.10056608187134519,0.0006530265056580857
2018-01-31,2018-02-01,2018-03-01,2018-03-01,HURC,long,0.006493506493506494,40.51235504963086,35.85321235498545,-0.11500547645126014,-0.0007467888081250659
2018-01-31,2018-02-01,2018-03-01,2018-03-01,FFIC,long,0.006493506493506494,19.166239574858587,18.009310249509483,-0.060362875087229484,-0.000391966721345646
2018-01-31,2018-02-01,2018-03-01,2018-03-01,FMNB,long,0.006493506493506494,11.0169861396964,10.35375620486518,-0.06020066889632092,-0.00039091343439169433
2018-01-31,2018-02-01,2018-03-01,2018-03-01,MPAA,long,0.006493506493506494,26.559999465942383,20.520000457763672,-0.2274096057842072,-0.0014766857518455016
2018-01-31,2018-02-01,2018-03-01,2018-03-01,GPI,long,0.006493506493506494,71.91719825831565,63.02124291295216,-0.12369719011314328,-0.0008032285072282032
2018-01-31,2018-02-01,2018-03-01,2018-03-01,MVBF,long,0.006493506493506494,16.287443161010742,16.28289222717285,-0.00027941364355976717,-1.814374308829657e-06
2018-01-31,2018-02-01,2018-03-01,2018-03-01,EBTC,long,0.006493506493506494,28.15712520789244,25.88895413401718,-0.08055407138082027,-0.0005230783855897421
2018-01-31,2018-02-01,2018-03-01,2018-03-01,AVT,long,0.006493506493506494,35.0159406816896,35.01594068168959,-2.220446049250313e-16,-1.4418480839287748e-18
2018-01-31,2018-02-01,2018-03-01,2018-03-01,IEP,long,0.006493506493506494,15.937284214891292,15.30521830475178,-0.03965957446808477,-0.0002575297043382128
2018-01-31,2018-02-01,2018-03-01,2018-03-01,AMRC,long,0.006493506493506494,8.749999999999934,8.149999999999936,-0.06857142857142884,-0.0004452690166975899
2018-01-31,2018-02-01,2018-03-01,2018-03-01,NPK,long,0.006493506493506494,65.76670837402344,63.0898323059082,-0.04070260066676146,-0.0002643026017322173
2018-01-31,2018-02-01,2018-03-01,2018-03-01,JRVR,long,0.006493506493506494,31.984764099121094,27.362396240234375,-0.14451780368183909,-0.0009384272966353188
2018-01-31,2018-02-01,2018-03-01,2018-03-01,MCHB,long,0.006493506493506494,25.27303123474121,23.641155242919922,-0.0645698561705591,-0.0004192847803283059
2018-01-31,2018-02-01,2018-03-01,2018-03-01,PLPC,long,0.006493506493506494,64.6896743774414,55.24423599243164,-0.14601153083410146,-0.0009481268235980615
2018-01-31,2018-02-01,2018-03-01,2018-03-01,TRN,long,0.006493506493506494,18.64091682434082,17.79829978942871,-0.04520255322484146,-0.00029352307288858093
2018-01-31,2018-02-01,2018-03-01,2018-03-01,HOPE,long,0.006493506493506494,12.864360630728587,12.444417062452752,-0.03264395179288837,-0.00021197371294083358
2018-01-31,2018-02-01,2018-03-01,2018-03-01,IBN,long,0.006493506493506494,10.364916842761303,9.028438696987818,-0.12894248608534287,-0.0008372888706840447
2018-01-31,2018-02-01,2018-03-01,2018-03-01,PRG,long,0.006493506493506494,32.99744415283203,37.67778396606445,0.14183946464322528,0.0009210354846962681
2018-01-31,2018-02-01,2018-03-01,2018-03-01,CFBK,long,0.006493506493506494,74.17289603957528,69.28008745871907,-0.065964912280702,-0.00042834358623832473
2018-01-31,2018-02-01,2018-03-01,2018-03-01,CWAY,long,0.006493506493506494,21.649999999999967,21.79999999999997,0.006928406466512715,4.49896523799527e-05
2018-01-31,2018-02-01,2018-03-01,2018-03-01,EML,long,0.006493506493506494,22.97004840241954,22.46319138028294,-0.022065997130559456,-0.00014328569565298348
2018-01-31,2018-02-01,2018-03-01,2018-03-01,MTEX,long,0.006493506493506494,10.621807098388672,9.960243225097656,-0.06228355186297585,-0.0004044386484608822
2018-01-31,2018-02-01,2018-03-01,2018-03-01,BGSF,long,0.006493506493506494,8.437819905311075,8.925681388477624,0.057818428058587834,0.0003754443380427782
2018-01-31,2018-02-01,2018-03-01,2018-03-01,KBH,long,0.006493506493506494,28.42885398864746,25.069486618041992,-0.11816752697618305,-0.0007673216037414484
2018-01-31,2018-02-01,2018-03-01,2018-03-01,BSET,long,0.006493506493506494,23.027465318796786,22.222071211587632,-0.03497536945812829,-0.00022711278868914477
2018-01-31,2018-02-01,2018-03-01,2018-03-01,NSYS,long,0.006493506493506494,3.6600000858306885,3.450000047683716,-0.0573770582574481,-0.00037257830037303963
2018-01-31,2018-02-01,2018-03-01,2018-03-01,NGVC,long,0.006493506493506494,6.417979717254639,4.982285976409912,-0.22369870334505515,-0.0014525889827600984
2018-01-31,2018-02-01,2018-03-01,2018-03-01,XOM,short,-0.006493506493506494,61.36374282836914,52.337928771972656,-0.1470870849850402,0.0009551109414613
2018-01-31,2018-02-01,2018-03-01,2018-03-01,MZTI,short,-0.006493506493506494,109.76377868652344,101.08358764648438,-0.07908065068376513,0.0005135107187257477
2018-01-31,2018-02-01,2018-03-01,2018-03-01,KWR,short,-0.006493506493506494,139.26597595214844,141.17601013183594,0.013715009474703166,-8.905850308248809e-05
2018-01-31,2018-02-01,2018-03-01,2018-03-01,TDY,short,-0.006493506493506494,192.0,183.02999877929688,-0.04671875635782874,0.0003033685477781087
2018-01-31,2018-02-01,2018-03-01,2018-03-01,KMT,short,-0.006493506493506494,39.3140983581543,32.71697998046875,-0.16780540959086276,0.0010896455168237843
2018-01-31,2018-02-01,2018-03-01,2018-03-01,CVGW,short,-0.006493506493506494,75.111984468546,72.73502293473123,-0.031645569620253444,0.00020549071181982757
2018-01-31,2018-02-01,2018-03-01,2018-03-01,TCMD,short,-0.006493506493506494,31.549999237060547,31.260000228881836,-0.00919172789830247,5.968654479417189e-05
2018-01-31,2018-02-01,2018-03-01,2018-03-01,BERY,short,-0.006493506493506494,47.42007921615497,43.2924027587887,-0.08704490851968172,0.000565226678699232
2018-01-31,2018-02-01,2018-03-01,2018-03-01,NYT,short,-0.006493506493506494,22.212820053100586,22.352825164794922,0.006302896766806176,-4.092790108315699e-05
2018-01-31,2018-02-01,2018-03-01,2018-03-01,MKL,short,-0.006493506493506494,1148.510009765625,1102.6600341796875,-0.03992126772608107,0.00025922901120831865
2018-01-31,2018-02-01,2018-03-01,2018-03-01,BLK,short,-0.006493506493506494,462.6741486083454,438.4348989041874,-0.05238946195084826,0.00034019131136914455
2018-01-31,2018-02-01,2018-03-01,2018-03-01,DRI,short,-0.006493506493506494,77.7817199097764,73.78534603275888,-0.051379345708132296,0.0003336321149878721
2018-01-31,2018-02-01,2018-03-01,2018-03-01,ON,short,-0.006493506493506494,24.31999969482422,23.860000610351562,-0.018914436276516566,0.0001228210147825751
2018-01-31,2018-02-01,2018-03-01,2018-03-01,OLLI,short,-0.006493506493506494,55.25,59.400001525878906,0.07511314978966355,-0.00048774772590690616
2018-01-31,2018-02-01,2018-03-01,2018-03-01,NSP,short,-0.006493506493506494,49.03963851928711,53.18666458129883,0.08456477631621828,-0.0005491219241312876
2018-01-31,2018-02-01,2018-03-01,2018-03-01,COO,short,-0.006493506493506494,15.16426236470578,14.123431220461606,-0.06863711001642037,0.00044569551958714525
2018-01-31,2018-02-01,2018-03-01,2018-03-01,LSTR,short,-0.006493506493506494,99.28850555419922,93.52345275878906,-0.05806364758167448,0.0003770366726082759
2018-01-31,2018-02-01,2018-03-01,2018-03-01,CME,short,-0.006493506493506494,120.75646855107205,123.30214956325554,0.021081115096594827,-0.0001368903577700963
2018-01-31,2018-02-01,2018-03-01,2018-03-01,NTAP,short,-0.006493506493506494,50.398475646972656,49.13364028930664,-0.02509669868838571,0.00016296557589860853
2018-01-31,2018-02-01,2018-03-01,2018-03-01,MANH,short,-0.006493506493506494,52.619998931884766,42.29999923706055,-0.1961231452737806,0.0012735269173622119
2018-01-31,2018-02-01,2018-03-01,2018-03-01,AKAM,short,-0.006493506493506494,67.56000000000061,67.92000000000063,0.005328596802842034,-3.4601277940532687e-05
2018-01-31,2018-02-01,2018-03-01,2018-03-01,DCI,short,-0.006493506493506494,44.334464915355646,41.50202679686288,-0.06388795091810673,0.00041485682414355024
2018-01-31,2018-02-01,2018-03-01,2018-03-01,MGM,short,-0.006493506493506494,35.28453063964844,31.88349723815918,-0.09638879531155198,0.000625901268256831
2018-01-31,2018-02-01,2018-03-01,2018-03-01,CAR,short,-0.006493506493506494,42.54088710075524,42.13211433084854,-0.009608938547486123,6.2395704853806e-05
2018-01-31,2018-02-01,2018-03-01,2018-03-01,CHD,short,-0.006493506493506494,43.87708128077147,44.61765694716428,0.016878416812955876,-0.00010960010917503817
2018-01-31,2018-02-01,2018-03-01,2018-03-01,GMED,short,-0.006493506493506494,46.32000000000043,46.99000000000042,0.014464594127806318,-9.392593589484623e-05
2018-01-31,2018-02-01,2018-03-01,2018-03-01,ALLE,short,-0.006493506493506494,76.74301214686881,73.94973590341111,-0.03639779264999399,0.0002363493029220389
2018-01-31,2018-02-01,2018-03-01,2018-03-01,LBRDK,short,-0.006493506493506494,88.98876190185547,81.65730285644531,-0.08238634731760763,0.0005349762812831665
2018-01-31,2018-02-01,2018-03-01,2018-03-01,MRSH,short,-0.006493506493506494,74.72196960449219,71.88419342041016,-0.03797780223276437,0.00024660910540756084
2018-01-31,2018-02-01,2018-03-01,2018-03-01,QGEN,short,-0.006493506493506494,33.857032775878906,32.51271057128906,-0.03970584822033174,0.00025783018324890744
2018-01-31,2018-02-01,2018-03-01,2018-03-01,CVON,short,-0.006493506493506494,10.020494607262949,8.201297669634858,-0.18154761904761862,0.0011788806431663548
2018-01-31,2018-02-01,2018-03-01,2018-03-01,KMB,short,-0.006493506493506494,87.98968505859375,83.21330261230469,-0.054283436099451854,0.00035248984480163543
2018-01-31,2018-02-01,2018-03-01,2018-03-01,TTC,short,-0.006493506493506494,58.295440673828125,55.034175872802734,-0.05594373699433308,0.00036327101944372134
2018-01-31,2018-02-01,2018-03-01,2018-03-01,DLTR,short,-0.006493506493506494,113.87000000000126,104.09000000000114,-0.08588741547378598,0.0005577104900895194
2018-01-31,2018-02-01,2018-03-01,2018-03-01,NEOG,short,-0.006493506493506494,29.59000015258789,29.389999389648438,-0.006759065965126765,4.389003873458938e-05
2018-01-31,2018-02-01,2018-03-01,2018-03-01,SHEN,short,-0.006493506493506494,19.919300079345703,19.70962142944336,-0.01052640650359793,6.835328898440214e-05
2018-01-31,2018-02-01,2018-03-01,2018-03-01,SKY,short,-0.006493506493506494,21.155033111572266,20.243593215942383,-0.04308383214637024,0.000279765143807599
2018-01-31,2018-02-01,2018-03-01,2018-03-01,TREX,short,-0.006493506493506494,27.9950008392334,25.957500457763672,-0.07278086516840843,0.00047260302057408073
2018-01-31,2018-02-01,2018-03-01,2018-03-01,YUMC,short,-0.006493506493506494,42.8321647644043,38.58635711669922,-0.09912661830329805,0.0006436793396318056
2018-01-31,2018-02-01,2018-03-01,2018-03-01,PRLB,short,-0.006493506493506494,110.69999694824219,110.6500015258789,-0.00045162984409707896,2.932661325305708e-06
2018-01-31,2018-02-01,2018-03-01,2018-03-01,SW,short,-0.006493506493506494,27.22184181213379,25.855497360229492,-0.050192946580685294,0.0003259282245499045
2018-01-31,2018-02-01,2018-03-01,2018-03-01,CHRW,short,-0.006493506493506494,76.21045238917597,74.70248301161237,-0.019786910197869045,0.00012848642985629252
2018-01-31,2018-02-01,2018-03-01,2018-03-01,JBTM,short,-0.006493506493506494,113.02591705322266,107.01082611083984,-0.05321868735248014,0.0003455758918992217
2018-01-31,2018-02-01,2018-03-01,2018-03-01,BALL,short,-0.006493506493506494,35.10858259836263,36.25189893889182,0.032565152333506875,-0.00021146202813965504
2018-01-31,2018-02-01,2018-03-01,2018-03-01,MTN,short,-0.006493506493506494,172.10787963867188,159.02389526367188,-0.07602199505605955,0.0004936493185458413
2018-01-31,2018-02-01,2018-03-01,2018-03-01,WAT,short,-0.006493506493506494,217.3699951171875,198.1699981689453,-0.08832864415298525,0.0005735626243700341
2018-01-31,2018-02-01,2018-03-01,2018-03-01,VMC,short,-0.006493506493506494,124.8493881225586,109.13903045654297,-0.1258344786647535,0.0008171070043165812
2018-01-31,2018-02-01,2018-03-01,2018-03-01,KLAC,short,-0.006493506493506494,98.14254760742188,98.75466918945312,0.006237066358617316,-4.050043090011244e-05
2018-01-31,2018-02-01,2018-03-01,2018-03-01,HQY,short,-0.006493506493506494,50.41000000000052,54.00000000000056,0.07121602856576081,-0.0004624417439335118
2018-01-31,2018-02-01,2018-03-01,2018-03-01,ECL,short,-0.006493506493506494,127.12097943688426,118.14384622226429,-0.0706188172431218,0.00045856374833195976
2018-01-31,2018-02-01,2018-03-01,2018-03-01,EMR,short,-0.006493506493506494,59.9322863424061,57.84479330249076,-0.03483085941338937,0.00022617441177525568
2018-01-31,2018-02-01,2018-03-01,2018-03-01,BAX,short,-0.006493506493506494,60.86100063912676,57.83317673313445,-0.04974982130092942,0.0003230507876683729
2018-01-31,2018-02-01,2018-03-01,2018-03-01,MMM,short,-0.006493506493506494,155.95938110351562,146.375732421875,-0.06144964550275833,0.00039902367209583334
2018-01-31,2018-02-01,2018-03-01,2018-03-01,TDC,short,-0.006493506493506494,41.369998931884766,38.130001068115234,-0.07831757184969113,0.0005085556613616308
2018-01-31,2018-02-01,2018-03-01,2018-03-01,LULU,short,-0.006493506493506494,78.80999755859375,81.04000091552734,0.02829594500717536,-0.00018373990264399585
2018-01-31,2018-02-01,2018-03-01,2018-03-01,TXN,short,-0.006493506493506494,87.8709945678711,85.03723907470703,-0.03224904312395471,0.00020940937093477088
2018-01-31,2018-02-01,2018-03-01,2018-03-01,PEN,short,-0.006493506493506494,98.0,108.44999694824219,0.10663262192083867,-0.0006924196228625888
2018-01-31,2018-02-01,2018-03-01,2018-03-01,ABT,short,-0.006493506493506494,54.003635023045774,51.05940339345225,-0.054519137986490884,0.0003540203765356551
2018-01-31,2018-02-01,2018-03-01,2018-03-01,PEGA,short,-0.006493506493506494,25.389081954956055,27.531513214111328,0.0843839593316631,-0.0005479477878679422
2018-01-31,2018-02-01,2018-03-01,2018-03-01,SYK,short,-0.006493506493506494,150.7805938720703,145.75701904296875,-0.033317117940016905,0.00021634492168842148
2018-01-31,2018-02-01,2018-03-01,2018-03-01,EA,short,-0.006493506493506494,124.61805957005927,118.775068947372,-0.04688718988921814,0.00030446227200791004
2018-01-31,2018-02-01,2018-03-01,2018-03-01,ACN,short,-0.006493506493506494,140.73841720079378,136.9581443718307,-0.02686027670447433,0.00017441738119788525
2018-01-31,2018-02-01,2018-03-01,2018-03-01,NKE,short,-0.006493506493506494,60.65665817260742,59.46415328979492,-0.01965991729084471,0.0001276618005899007
2018-01-31,2018-02-01,2018-03-01,2018-03-01,WU,short,-0.006493506493506494,12.458558082580566,11.838343620300293,-0.049782202576673096,0.0003232610556926825
2018-01-31,2018-02-01,2018-03-01,2018-03-01,FTNT,short,-0.006493506493506494,1.8339999999999828,1.9799999999999829,0.07960741548527883,-0.0005169312693849275
2018-01-31,2018-02-01,2018-03-01,2018-03-01,GOOGL,short,-0.006493506493506494,2.931667316412483,2.65825013778295,-0.0932633716993907,0.0006056063097363033
2018-01-31,2018-02-01,2018-03-01,2018-03-01,ADP,short,-0.006493506493506494,101.54075061094774,95.95019109798828,-0.05505729945191784,0.00035751493150596
2018-01-31,2018-02-01,2018-03-01,2018-03-01,CSGP,short,-0.006493506493506494,35.00199890136719,34.45000076293945,-0.015770474708693638,0.00010240567992658207
2018-01-31,2018-02-01,2018-03-01,2018-03-01,EL,short,-0.006493506493506494,121.83761581947525,125.78233407867508,0.03237685038949434,-0.00021023928824346973
2018-01-31,2018-02-01,2018-03-01,2018-03-01,ILMN,short,-0.006493506493506494,223.7999999999981,218.2199999999982,-0.02493297587131338,0.00016190244072281416
2018-01-31,2018-02-01,2018-03-01,2018-03-01,ABC,short,-0.006493506493506494,90.77082529037668,85.62084947992963,-0.05673602497247576,0.00036841574657451795
2018-01-31,2018-02-01,2018-03-01,2018-03-01,BBGI,short,-0.006493506493506494,5169.658455502159,4175.49336790559,-0.1923076923076923,0.0012487512487512488
2018-01-31,2018-02-01,2018-03-01,2018-03-01,ANET,short,-0.006493506493506494,1.0743749999999908,1.0306249999999906,-0.04072134962187368,0.00026442434819398496
2018-01-31,2018-02-01,2018-03-01,2018-03-01,CAT,short,-0.006493506493506494,136.5729719133638,126.46300277702566,-0.07402613412228798,0.00048068918261225964
2018-01-31,2018-02-01,2018-03-01,2018-03-01,NVDA,short,-0.006493506493506494,5.945562362670898,5.744187831878662,-0.03386971971845132,0.0002199332449250086
2018-01-31,2018-02-01,2018-03-01,2018-03-01,ACET,short,-0.006493506493506494,210111.89855906012,230433.1687480558,0.09671641791044783,-0.0006280286877301807
2018-01-31,2018-02-01,2018-03-01,2018-03-01,RIME,short,-0.006493506493506494,3000.0,2940.0,-0.020000000000000018,0.00012987012987013
2018-02-28,2018-03-01,2018-04-02,2018-04-02,ALT,long,0.006493506493506494,1422.000000000006,1071.0000000000043,-0.24683544303797478,-0.0016028275521946416
2018-02-28,2018-03-01,2018-04-02,2018-04-02,DTST,long,0.006493506493506494,4.800000000000013,3.2000000000000086,-0.33333333333333337,-0.002164502164502165
2018-02-28,2018-03-01,2018-04-02,2018-04-02,CPSS,long,0.006493506493506494,3.7800000000000256,3.775000000000027,-0.001322751322750948,-8.589294303577585e-06
2018-02-28,2018-03-01,2018-04-02,2018-04-02,GLU,long,0.006493506493506494,10.666532516479492,10.384559631347656,-0.026435290446656046,-0.0001716577301730912
2018-02-28,2018-03-01,2018-04-02,2018-04-02,DHX,long,0.006493506493506494,1.6500000000000106,1.6500000000000097,-5.551115123125783e-16,-3.604620209821937e-18
2018-02-28,2018-03-01,2018-04-02,2018-04-02,BGFV,long,0.006493506493506494,3.645129008036191,4.217504637397246,0.15702479338842967,0.0010196415155092836
2018-02-28,2018-03-01,2018-04-02,2018-04-02,WLFC,long,0.006493506493506494,26.477636337280273,33.111610412597656,0.2505500865262964,0.0016269486138071195
2018-02-28,2018-03-01,2018-04-02,2018-04-02,ASRV,long,0.006493506493506494,3.1270055239070964,3.1270055239070955,-3.3306690738754696e-16,-2.162772125893162e-18
2018-02-28,2018-03-01,2018-04-02,2018-04-02,AMS,long,0.006493506493506494,2.600000000000022,2.5500000000000216,-0.019230769230769162,-0.00012487512487512444
2018-02-28,2018-03-01,2018-04-02,2018-04-02,SBFG,long,0.006493506493506494,13.853728294372559,14.30506706237793,0.03257886674366972,0.0002115510827511021
2018-02-28,2018-03-01,2018-04-02,2018-04-02,OFG,long,0.006493506493506494,9.134217262268066,8.89259147644043,-0.026452817892317126,-0.00017177154475530603
2018-02-28,2018-03-01,2018-04-02,2018-04-02,SGA,long,0.006493506493506494,20.747909545898438,20.348207473754883,-0.019264691281757118,-0.0001250953979334878
2018-02-28,2018-03-01,2018-04-02,2018-04-02,PNRG,long,0.006493506493506494,51.0,52.900001525878906,0.03725493187997864,0.00024191514207778337
2018-02-28,2018-03-01,2018-04-02,2018-04-02,GNW,long,0.006493506493506494,2.7199999999999718,2.749999999999972,0.011029411764706065,7.161955691367576e-05
2018-02-28,2018-03-01,2018-04-02,2018-04-02,PNBK,long,0.006493506493506494,18.61724090576172,18.46790313720703,-0.0080214769369219,-5.2087512577414945e-05
2018-02-28,2018-03-01,2018-04-02,2018-04-02,PFSI,long,0.006493506493506494,21.216777801513672,20.40247917175293,-0.0383799386211533,-0.00024922038065683963
2018-02-28,2018-03-01,2018-04-02,2018-04-02,HWBK,long,0.006493506493506494,11.748020798834878,10.761019669757813,-0.0840142476743786,-0.0005455470628206403
2018-02-28,2018-03-01,2018-04-02,2018-04-02,NGVC,long,0.006493506493506494,4.982285976409912,4.939640998840332,-0.00855931951146427,-5.5579996827690064e-05
