signal_date,ticker,adj_close_t,market_cap,book_equity,ttm_net_income,pb,ep,size_signal,pb_signal,ep_signal,rank_size,rank_pb,rank_ep,ff3_score,side,execution_date,adj_close_e,weight
2021-01-29,IMKTA,45.478841682862864,935093330.0,819330957.0,178601433.0,1.1412889040881193,0.19099851027704368,-935093330.0,-1.1412889040881193,0.19099851027704368,8.0,6.0,2.0,16.0,long,2021-02-01,45.12503235942595,0.07142857142857142
2021-01-29,QCRH,37.921627044677734,612865275.0,572613000.0,58202000.0,1.0702957756809572,0.09496703822875265,-612865275.0,-1.0702957756809572,0.09496703822875265,7.0,4.0,7.0,18.0,long,2021-02-01,39.1048469543457,0.07142857142857142
2021-01-29,MSBI,13.94084358215332,414197970.0,621880000.0,26996000.0,0.6660416318260758,0.06517656279194221,-414197970.0,-0.6660416318260758,0.06517656279194221,6.0,2.0,13.0,21.0,long,2021-02-01,14.02423095703125,0.07142857142857142
2021-01-29,CRWS,5.237114078616266,76031510.0,45507000.0,7405000.0,1.6707651570088118,0.0973938305315783,-76031510.0,-1.6707651570088118,0.0973938305315783,4.0,15.0,6.0,25.0,long,2021-02-01,5.299051038810151,0.07142857142857142
2021-01-29,FHB,18.76014037194925,3020942250.0,2733934000.0,191851000.0,1.1049799483089204,0.06350700679564464,-3020942250.0,-1.1049799483089204,0.06350700679564464,18.0,5.0,14.0,37.0,long,2021-02-01,19.22813527155057,0.07142857142857142
2021-01-29,SPSC,98.88999938964844,3535416390.0,394940000.0,41278000.0,8.951781004709575,0.01167556956424021,-3535416390.0,-8.951781004709575,0.01167556956424021,20.0,33.0,38.0,91.0,short,2021-02-01,101.94000244140625,-0.07142857142857142
2021-01-29,ALLE,99.6271419423414,9705807000.0,824300000.0,301700000.0,11.774605119495329,0.03108448375287083,-9705807000.0,-11.774605119495329,0.03108448375287083,25.0,35.0,33.0,93.0,short,2021-02-01,102.70877767572286,-0.07142857142857142
2021-01-29,EA,139.40668194458328,41241600000.0,8075000000.0,1314000000.0,5.107318885448916,0.03186103351955307,-41241600000.0,-5.107318885448916,0.03186103351955307,34.0,27.0,32.0,93.0,short,2021-02-01,142.0059545758126,-0.07142857142857142
2021-01-29,BAX,69.04928607741678,38799150000.0,8567000000.0,911000000.0,4.528907435508346,0.023479895822460028,-38799150000.0,-4.528907435508346,0.023479895822460028,33.0,26.0,36.0,95.0,short,2021-02-01,68.64485839636983,-0.07142857142857142
2021-01-29,CAT,166.73891433499526,99903776000.0,14949000000.0,3316000000.0,6.682973844404308,0.03319193861100906,-99903776000.0,-6.682973844404308,0.03319193861100906,37.0,30.0,31.0,98.0,short,2021-02-01,168.4533595272387,-0.07142857142857142
2021-01-29,BALL,82.67589571464576,28853924220.0,2886000000.0,518000000.0,9.99789474012474,0.017952497415965003,-28853924220.0,-9.99789474012474,0.017952497415965003,30.0,34.0,37.0,101.0,short,2021-02-01,83.990895192043,-0.07142857142857142
2021-01-29,MCO,254.81080627441406,49843872000.0,1497000000.0,1823000000.0,33.295839679358714,0.03657420515003329,-49843872000.0,-33.295839679358714,0.03657420515003329,35.0,37.0,29.0,101.0,short,2021-02-01,259.1077575683594,-0.07142857142857142
2021-02-26,DTST,12.400000000000048,996180.35,2014830.0,282839.0,0.4944240208851367,0.2839234883522848,-996180.35,-0.4944240208851367,0.2839234883522848,1.0,1.0,1.0,3.0,long,2021-03-01,14.000000000000052,0.0625
2021-02-26,FRBA,9.700424675411204,207539779.0,238108000.0,19448000.0,0.8716203529490819,0.09370733694382512,-207539779.0,-0.8716203529490819,0.09370733694382512,5.0,2.0,6.0,13.0,long,2021-03-01,10.537143770636249,0.0625
2021-02-26,IMKTA,49.68630390751797,1021603226.0,871991631.0,214738167.0,1.1715745767289365,0.21019722876247066,-1021603226.0,-1.1715745767289365,0.21019722876247066,9.0,6.0,2.0,17.0,long,2021-03-01,52.35421745451519,0.0625
2021-02-26,QCRH,40.48362731933594,654270820.0,572613000.0,58202000.0,1.1426055992441666,0.08895704686936826,-654270820.0,-1.1426055992441666,0.08895704686936826,7.0,5.0,7.0,19.0,long,2021-03-01,42.644718170166016,0.0625
2021-02-26,CRWS,5.250877847548237,76231330.0,42441000.0,7451000.0,1.796171862114465,0.09774196514740068,-76231330.0,-1.796171862114465,0.09774196514740068,4.0,16.0,5.0,25.0,long,2021-03-01,5.257759732014224,0.0625
2021-02-26,MSBI,18.818275451660156,551813500.0,621880000.0,26996000.0,0.8873311571364251,0.04892232611199255,-551813500.0,-0.8873311571364251,0.04892232611199255,6.0,3.0,21.0,30.0,long,2021-03-01,19.58637046813965,0.0625
2021-02-26,ALL,94.29059373424876,32246500000.0,30217000000.0,5576000000.0,1.0671641791044777,0.1729179910998093,-32246500000.0,-1.0671641791044777,0.1729179910998093,33.0,4.0,3.0,40.0,long,2021-03-01,97.0503184289097,0.0625
2021-02-26,ELTK,5.367318953151665,33872000.0,8250000.0,2212000.0,4.10569696969697,0.06530467642890883,-33872000.0,-4.10569696969697,0.06530467642890883,2.0,26.0,13.0,41.0,long,2021-03-01,5.311794963981131,0.0625
2021-02-26,CBRL,126.9323550999002,3674319400.0,608611000.0,47814000.0,6.037221476443903,0.013013022221203742,-3674319400.0,-6.037221476443903,0.013013022221203742,22.0,30.0,37.0,89.0,short,2021-03-01,130.5796010493711,-0.0625
2021-02-26,SPSC,100.7300033569336,3601198230.0,420721000.0,45586000.0,8.559587541387286,0.012658564480078622,-3601198230.0,-8.559587541387286,0.012658564480078622,20.0,36.0,38.0,94.0,short,2021-03-01,103.38999938964844,-0.0625
2021-02-26,EA,130.42118142538982,38583360000.0,7963000000.0,1179000000.0,4.845329649629536,0.030557214301709337,-38583360000.0,-4.845329649629536,0.030557214301709337,35.0,28.0,32.0,95.0,short,2021-03-01,133.6337655763474,-0.0625
2021-02-26,ALLE,101.27502570309224,9866346000.0,829400000.0,314300000.0,11.895763202314926,0.0318557650420936,-9866346000.0,-11.895763202314926,0.0318557650420936,27.0,38.0,31.0,96.0,short,2021-03-01,103.99356840444386,-0.0625
2021-02-26,BAX,70.03969310209061,39233450000.0,8689000000.0,1102000000.0,4.515300955230751,0.028088276712855995,-39233450000.0,-4.515300955230751,0.028088276712855995,36.0,27.0,34.0,97.0,short,2021-03-01,70.2650750466848,-0.0625
2021-02-26,BALL,80.3464680689707,27991781290.0,3275000000.0,585000000.0,8.547108790839694,0.020898991526808974,-27991781290.0,-8.547108790839694,0.020898991526808974,32.0,35.0,36.0,103.0,short,2021-03-01,81.390906288394,-0.0625
2021-02-26,MCO,263.66192626953125,51459408000.0,1569000000.0,1778000000.0,32.79758317399617,0.03455150513974043,-51459408000.0,-32.79758317399617,0.03455150513974043,37.0,39.0,28.0,104.0,short,2021-03-01,270.9322204589844,-0.0625
2021-02-26,CAT,196.8693766497417,117956832000.0,15331000000.0,2998000000.0,7.694007696823429,0.02541607763762255,-117956832000.0,-7.694007696823429,0.02541607763762255,40.0,34.0,35.0,109.0,short,2021-03-01,200.4076997060739,-0.0625
2021-03-31,DTST,8.800000000000036,875908.44,2014830.0,282839.0,0.4347306919194175,0.3229093214354688,-875908.44,-0.4347306919194175,0.3229093214354688,1.0,1.0,1.0,3.0,long,2021-04-01,9.60000000000004,0.0625
2021-03-31,FRBA,11.189968559218416,239408446.0,245997000.0,25876000.0,0.97321693353984,0.10808307072006976,-239408446.0,-0.97321693353984,0.10808307072006976,5.0,2.0,5.0,12.0,long,2021-04-01,11.079631975232695,0.0625
2021-03-31,IMKTA,58.95228321590615,1144452598.0,871991631.0,214738167.0,1.3124582361960766,0.18763395476166328,-1144452598.0,-1.3124582361960766,0.18763395476166328,9.0,7.0,2.0,18.0,long,2021-04-01,59.60252737789831,0.0625
2021-03-31,QCRH,46.23419952392578,746733869.0,593793000.0,60582000.0,1.2575659682751397,0.0811293052518554,-746733869.0,-1.2575659682751397,0.0811293052518554,7.0,5.0,7.0,19.0,long,2021-04-01,46.97832489013672,0.0625
2021-03-31,CRWS,5.372366956487397,77330920.0,42441000.0,7451000.0,1.8220805353314011,0.09635214478244924,-77330920.0,-1.8220805353314011,0.09635214478244924,4.0,14.0,6.0,24.0,long,2021-04-01,5.386267000359292,0.0625
2021-03-31,ELTK,5.746732879150318,36266400.0,15267000.0,2609000.0,2.3754765179799566,0.07193986720490592,-36266400.0,-2.3754765179799566,0.07193986720490592,2.0,18.0,11.0,31.0,long,2021-04-01,5.709716886369961,0.0625
2021-03-31,MSBI,21.30689811706543,626674340.0,621391000.0,22537000.0,1.0085024404923792,0.03596285751862762,-626674340.0,-1.0085024404923792,0.03596285751862762,6.0,3.0,26.0,35.0,long,2021-04-01,21.045745849609375,0.0625
2021-03-31,ALL,102.37207608066308,34332120000.0,30217000000.0,5576000000.0,1.136185590892544,0.16241350665207974,-34332120000.0,-1.136185590892544,0.16241350665207974,34.0,4.0,3.0,41.0,long,2021-04-01,103.37886847379752,0.0625
2021-03-31,EA,131.94783876051977,38715820000.0,7963000000.0,1179000000.0,4.861964083887982,0.030452667669185363,-38715820000.0,-4.861964083887982,0.030452667669185363,35.0,27.0,30.0,92.0,short,2021-04-01,134.47236341435553,-0.0625
2021-03-31,SPSC,99.30999755859375,3565526930.0,420721000.0,45586000.0,8.474801424221752,0.012785207038108109,-3565526930.0,-8.474801424221752,0.012785207038108109,22.0,35.0,36.0,93.0,short,2021-04-01,102.75,-0.0625
2021-03-31,ALLE,117.30021014790944,11305800000.0,829400000.0,314300000.0,13.63129973474801,0.02779989032178174,-11305800000.0,-13.63129973474801,0.02779989032178174,28.0,38.0,31.0,97.0,short,2021-04-01,119.28914063362066,-0.0625
2021-03-31,BAX,76.03485282829608,42423020000.0,8689000000.0,1102000000.0,4.882382322476695,0.025976462778934645,-42423020000.0,-4.882382322476695,0.025976462778934645,37.0,28.0,32.0,97.0,short,2021-04-01,76.01682227272853,-0.0625
2021-03-31,TLS,37.91999816894531,2526078720.0,127104000.0,1687000.0,19.874108761329307,0.0006678335028292388,-2526078720.0,-19.874108761329307,0.0006678335028292388,20.0,39.0,41.0,100.0,short,2021-04-01,35.31999969482422,-0.0625
2021-03-31,BALL,79.73486010264169,27762942500.0,3275000000.0,585000000.0,8.477234351145038,0.02107125352436976,-27762942500.0,-8.477234351145038,0.02107125352436976,33.0,36.0,34.0,103.0,short,2021-04-01,81.17449116184682,-0.0625
2021-03-31,MCO,286.4129333496094,55750487000.0,1569000000.0,1778000000.0,35.53249649458254,0.031892098090551206,-55750487000.0,-35.53249649458254,0.031892098090551206,38.0,40.0,29.0,107.0,short,2021-04-01,293.7984924316406,-0.0625
2021-03-31,CAT,211.45128017313144,127041573000.0,15331000000.0,2998000000.0,8.286580979714305,0.023598574302917362,-127041573000.0,-8.286580979714305,0.023598574302917362,41.0,34.0,33.0,108.0,short,2021-04-01,212.24466704401004,-0.0625
2021-04-30,DTST,9.20000000000004,915722.46,2015663.0,200016.0,0.4543033532887194,0.21842425924553605,-915722.46,-0.4543033532887194,0.21842425924553605,1.0,1.0,1.0,3.0,long,2021-05-03,9.20000000000004,0.0625
2021-04-30,FRBA,11.668093756489863,249701155.0,245997000.0,25876000.0,1.0150577242811905,0.10362787468884556,-249701155.0,-1.0150577242811905,0.10362787468884556,5.0,2.0,4.0,11.0,long,2021-05-03,12.219776676418462,0.0625
2021-04-30,IMKTA,58.76456472990189,1137769663.0,871991631.0,214738167.0,1.3047942463567062,0.1887360631797756,-1137769663.0,-1.3047942463567062,0.1887360631797756,9.0,8.0,2.0,19.0,long,2021-05-03,60.49039629318829,0.0625
2021-04-30,QCRH,47.21332931518555,762547801.0,593793000.0,60582000.0,1.284198030290017,0.07944682277039312,-762547801.0,-1.284198030290017,0.07944682277039312,7.0,6.0,6.0,19.0,long,2021-05-03,47.73225784301758,0.0625
2021-04-30,CRWS,5.351516890679557,77030800.0,42441000.0,7451000.0,1.8150090714167904,0.09672754274913412,-77030800.0,-1.8150090714167904,0.09672754274913412,4.0,16.0,5.0,25.0,long,2021-05-03,5.386267000359294,0.0625
2021-04-30,ELTK,5.3580649549565775,33813600.0,15267000.0,2609000.0,2.2148162703871095,0.07715830316795609,-33813600.0,-2.2148162703871095,0.07715830316795609,2.0,18.0,7.0,27.0,long,2021-05-03,5.348810956761489,0.0625
2021-04-30,MSBI,21.644859313964844,636614380.0,621391000.0,22537000.0,1.0244988742997565,0.035401336677314765,-636614380.0,-1.0244988742997565,0.035401336677314765,6.0,3.0,27.0,36.0,long,2021-05-03,22.051950454711914,0.0625
2021-04-30,ALL,112.97458004376044,37887840000.0,30217000000.0,5576000000.0,1.2538584240659232,0.14717122960823315,-37887840000.0,-1.2538584240659232,0.14717122960823315,37.0,5.0,3.0,45.0,long,2021-05-03,114.15956578081251,0.0625
2021-04-30,SPSC,102.44000244140625,3677903320.0,440523000.0,46271000.0,8.348947319436215,0.012580809220401149,-3677903320.0,-8.348947319436215,0.012580809220401149,23.0,36.0,38.0,97.0,short,2021-05-03,100.88999938964844,-0.0625
2021-04-30,ALLE,125.48003693421484,12094200000.0,727700000.0,421900000.0,16.619760890476844,0.034884490086157,-12094200000.0,-16.619760890476844,0.034884490086157,30.0,40.0,28.0,98.0,short,2021-05-03,127.05810854024868,-0.0625
2021-04-30,EA,138.48820958184723,40634880000.0,7963000000.0,1179000000.0,5.102961195529323,0.02901448213948214,-40634880000.0,-5.102961195529323,0.02901448213948214,38.0,29.0,32.0,99.0,short,2021-05-03,137.6109616326379,-0.0625
