signal_date,ticker,adj_close_t,market_cap,book_equity,ttm_net_income,pb,ep,size_signal,pb_signal,ep_signal,rank_size,rank_pb,rank_ep,ff3_score,side,execution_date,adj_close_e
2018-01-31,IMKTA,30.366382029998668,680728473.0,511052003.0,53873582.0,1.3320140983773818,0.07914107333071699,-680728473.0,-1.3320140983773818,0.07914107333071699,35.0,24.0,22.0,81.0,long,2018-02-01,30.411570098495687
2018-01-31,CRWS,3.952076601281028,71610600.0,38891000.0,4713000.0,1.8413154714458357,0.06581427889167246,-71610600.0,-1.8413154714458357,0.06581427889167246,8.0,46.0,29.0,83.0,long,2018-02-01,4.007739652003296
2018-01-31,KELYB,24.195701599121094,1092766000.0,1127000000.0,75500000.0,0.9696237799467613,0.06909072939677845,-1092766000.0,-0.9696237799467613,0.06909072939677845,44.0,15.0,27.0,86.0,long,2018-02-01,24.195701599121094
2018-01-31,GBDC,8.495148524694242,1121749609.0,957946000.0,82288000.0,1.1709946166067815,0.07335683412749913,-1121749609.0,-1.1709946166067815,0.07335683412749913,45.0,19.0,25.0,89.0,long,2018-02-01,8.551252972848522
2018-01-31,ACNB,23.42151329802064,212524188.0,153256000.0,9843000.0,1.386726705642846,0.046314728185198384,-212524188.0,-1.386726705642846,0.046314728185198384,16.0,27.0,60.0,103.0,long,2018-02-01,23.46022654314133
2018-01-31,AVT,35.06544483910952,5080746182.0,5248544000.0,458244000.0,0.9680296444118598,0.09019226381027667,-5080746182.0,-0.9680296444118598,0.09019226381027667,77.0,14.0,14.0,105.0,long,2018-02-01,35.0159406816896
2018-01-31,IEP,15.910156922610629,10205100000.0,11198000000.0,1888000000.0,0.9113323807822825,0.18500553644746254,-10205100000.0,-0.9113323807822825,0.18500553644746254,89.0,10.0,7.0,106.0,long,2018-02-01,15.937284214891292
2018-01-31,GPI,73.18594115144458,1592378100.0,1011147000.0,133781000.0,1.574823541977576,0.08401333828944269,-1592378100.0,-1.574823541977576,0.08401333828944269,54.0,38.0,16.0,108.0,long,2018-02-01,71.91719825831565
2018-01-31,IBN,10.557215856541664,37021068360.0,1100830000000.0,60481345000.0,0.03363014122071528,1.6337006920456145,-37021068360.0,-0.03363014122071528,1.6337006920456145,104.0,2.0,2.0,108.0,long,2018-02-01,10.364916842761303
2018-01-31,NPK,66.35419464111328,711448350.0,349417000.0,56974000.0,2.0361011341749258,0.08008170937496728,-711448350.0,-2.0361011341749258,0.08008170937496728,36.0,54.0,19.0,109.0,long,2018-02-01,65.76670837402344
2018-01-31,FFIC,18.83186693747445,815907840.0,539609000.0,49450000.0,1.5120352699825244,0.06060733525982542,-815907840.0,-1.5120352699825244,0.06060733525982542,39.0,32.0,39.0,110.0,long,2018-02-01,19.166239574858587
2018-01-31,TRN,18.738771438598633,3656994000.0,3987900000.0,226300000.0,0.9170224930414503,0.06188142501737766,-3656994000.0,-0.9170224930414503,0.06188142501737766,68.0,11.0,35.0,114.0,long,2018-02-01,18.640914916992188
2018-01-31,JRVR,32.11151885986328,1131044160.0,720969000.0,69014000.0,1.5687833457471818,0.06101795353419269,-1131044160.0,-1.5687833457471818,0.06101795353419269,47.0,35.0,37.0,119.0,long,2018-02-01,31.984760284423828
2018-01-31,CBRL,128.8525177530214,4236157269.0,547702000.0,199924000.0,7.734419938214576,0.04719465952386481,-4236157269.0,-7.734419938214576,0.04719465952386481,72.0,108.0,59.0,239.0,short,2018-02-01,128.42904506321662
2018-01-31,SGLY,117.5,254635072.0,20284286.0,3596361.0,12.553316986360771,0.014123588599766807,-254635072.0,-12.553316986360771,0.014123588599766807,20.0,114.0,105.0,239.0,short,2018-02-01,118.0
2018-01-31,SHLM,38.63469314575195,1150539000.0,205496000.0,31967000.0,5.598838906840036,0.027784368891450008,-1150539000.0,-5.598838906840036,0.027784368891450008,49.0,101.0,91.0,241.0,short,2018-02-01,38.7337532043457
2018-01-31,BERY,47.62164303466756,7771647000.0,1015000000.0,340000000.0,7.656795073891626,0.04374877037003868,-7771647000.0,-7.656795073891626,0.04374877037003868,85.0,107.0,63.0,255.0,short,2018-02-01,47.42007921615497
2018-01-31,BLK,459.8990369400881,90954075050.0,30042000000.0,3508000000.0,3.0275639121896014,0.038568915115365136,-90954075050.0,-3.0275639121896014,0.038568915115365136,112.0,75.0,68.0,255.0,short,2018-02-01,462.6741486083454
2018-01-31,MKL,1147.68994140625,15989617080.0,8908885000.0,93114000.0,1.7947944192791803,0.0058234039961137084,-15989617080.0,-1.7947944192791803,0.0058234039961137084,94.0,45.0,116.0,255.0,short,2018-02-01,1148.510009765625
2018-01-31,OLLI,55.54999923706055,3432212300.0,721832000.0,81960000.0,4.754863042924115,0.02387964171097458,-3432212300.0,-4.754863042924115,0.02387964171097458,64.0,97.0,97.0,258.0,short,2018-02-01,55.25
2018-01-31,MANH,52.81999969482422,3568149460.0,194354000.0,121884000.0,18.359022505325335,0.034158883019434955,-3568149460.0,-18.359022505325335,0.034158883019434955,67.0,116.0,78.0,261.0,short,2018-02-01,52.619998931884766
2018-01-31,QGEN,33.34918212890625,7654011599.0,2566596000.0,90845000.0,2.9821645475174123,0.011868939421501391,-7654011599.0,-2.9821645475174123,0.011868939421501391,83.0,74.0,109.0,266.0,short,2018-02-01,33.857032775878906
2018-01-31,TTC,58.18025207519531,7039321250.0,617092000.0,267717000.0,11.407247622720762,0.03803164971338678,-7039321250.0,-11.407247622720762,0.03803164971338678,82.0,113.0,71.0,266.0,short,2018-02-01,58.295448303222656
2018-01-31,ALLE,77.59000558843341,8189061000.0,367200000.0,338500000.0,22.301364379084966,0.041335630544210133,-8189061000.0,-22.301364379084966,0.041335630544210133,88.0,117.0,64.0,269.0,short,2018-02-01,76.74301214686881
2018-01-31,DLTR,115.00000000000126,27278000000.0,6116500000.0,996000000.0,4.459740047412736,0.03651294083143926,-27278000000.0,-4.459740047412736,0.03651294083143926,100.0,95.0,75.0,270.0,short,2018-02-01,113.87000000000126
2018-01-31,KLAC,96.9505386352539,17153065800.0,1225625000.0,656341000.0,13.995362202957674,0.03826377206574932,-17153065800.0,-13.995362202957674,0.03826377206574932,96.0,115.0,69.0,280.0,short,2018-02-01,98.14254760742188
2018-01-31,BALL,35.04449913599274,13406230200.0,3529000000.0,268000000.0,3.7988750920940775,0.019990705515410292,-13406230200.0,-3.7988750920940775,0.019990705515410292,92.0,88.0,101.0,281.0,short,2018-02-01,35.10858259836263
2018-01-31,VMC,125.93760681152344,17966226000.0,4685134000.0,410691000.0,3.834730447410896,0.022859057878933504,-17966226000.0,-3.834730447410896,0.022859057878933504,97.0,89.0,98.0,284.0,short,2018-02-01,124.84940338134766
2018-01-31,ECL,126.37747453874088,39734448000.0,7222300000.0,1307800000.0,5.501633551638674,0.032913506184860046,-39734448000.0,-5.501633551638674,0.032913506184860046,107.0,98.0,80.0,285.0,short,2018-02-01,127.12097943688426
2018-01-31,BAX,62.67073446799572,38824170000.0,9466000000.0,1031000000.0,4.101433551658568,0.026555622438290374,-38824170000.0,-4.101433551658568,0.026555622438290374,105.0,91.0,92.0,288.0,short,2018-02-01,60.86100063912676
2018-01-31,ABT,53.98626492493608,108978151534.0,32032000000.0,2103000000.0,3.4021650703671327,0.01929744605132054,-108978151534.0,-3.4021650703671327,0.01929744605132054,115.0,81.0,102.0,298.0,short,2018-02-01,54.003635023045774
2018-01-31,EA,123.43196163999627,38976720000.0,4388000000.0,1187000000.0,8.88257064721969,0.030454076176753712,-38976720000.0,-8.88257064721969,0.030454076176753712,106.0,110.0,85.0,301.0,short,2018-02-01,124.61805957005927
2018-01-31,FTNT,1.841999999999983,7722585000.0,902225000.0,85566000.0,8.559489040982017,0.011079968689240714,-7722585000.0,-8.559489040982017,0.011079968689240714,84.0,109.0,110.0,303.0,short,2018-02-01,1.8339999999999828
2018-01-31,CSGP,34.611000061035156,12422567300.0,1762427000.0,108064000.0,7.048557074988071,0.008699007007995843,-12422567300.0,-7.048557074988071,0.008699007007995843,91.0,106.0,114.0,311.0,short,2018-02-01,35.00199890136719
2018-01-31,CAT,137.02754171632986,97342440000.0,15627000000.0,882000000.0,6.229118832789403,0.009060796092639552,-97342440000.0,-6.229118832789403,0.009060796092639552,114.0,103.0,113.0,330.0,short,2018-02-01,136.5729719133638
2018-01-31,RIME,3360.0,128884936313.0,9017468.0,432733.0,14292.807727512867,3.3575141702293126e-06,-128884936313.0,-14292.807727512867,3.3575141702293126e-06,117.0,119.0,119.0,355.0,short,2018-02-01,3000.0
2018-02-28,ALT,1422.000000000006,32068564.0,48830244.0,42588376.0,0.6567356902824405,1.3280412556047099,-32068564.0,-0.6567356902824405,1.3280412556047099,4.0,5.0,3.0,12.0,long,2018-03-01,1422.000000000006
2018-02-28,DTST,4.800000000000013,384418.2,2084841.0,47828.0,0.18438729859974934,0.12441658589525678,-384418.2,-0.18438729859974934,0.12441658589525678,1.0,3.0,14.0,18.0,long,2018-03-01,4.800000000000013
2018-02-28,WLFC,26.51648712158203,166639200.0,215591000.0,22156000.0,0.7729413565501343,0.13295791146380923,-166639200.0,-0.7729413565501343,0.13295791146380923,11.0,8.0,11.0,30.0,long,2018-03-01,26.477638244628906
2018-02-28,AMS,2.550000000000021,14835899.0,22273000.0,957000.0,0.6660934315090019,0.06450569662141808,-14835899.0,-0.6660934315090019,0.06450569662141808,2.0,6.0,34.0,42.0,long,2018-03-01,2.600000000000022
2018-02-28,SBFG,14.182671546936035,102338817.0,90909000.0,9350000.0,1.1257281127281127,0.09136318235924107,-102338817.0,-1.1257281127281127,0.09136318235924107,8.0,17.0,19.0,44.0,long,2018-03-01,13.853732109069824
2018-02-28,PFSI,21.081056594848633,555285600.0,469411000.0,100757000.0,1.1829411752174535,0.18145077055842976,-555285600.0,-1.1829411752174535,0.18145077055842976,26.0,23.0,8.0,57.0,long,2018-03-01,21.216773986816406
2018-02-28,NGVC,4.939640998840332,155360251.0,138640000.0,10011000.0,1.1206019258511253,0.06443733152825558,-155360251.0,-1.1206019258511253,0.06443733152825558,10.0,16.0,35.0,61.0,long,2018-03-01,4.98228645324707
2018-02-28,HWBK,10.444878995938907,116403990.0,96072000.0,7773000.0,1.2116328378715964,0.06677606154222034,-116403990.0,-1.2116328378715964,0.06677606154222034,9.0,24.0,31.0,64.0,long,2018-03-01,11.748020798834878
2018-02-28,IMKTA,29.10111611208205,652364787.0,552948515.0,85196435.0,1.179792999353656,0.1305963116001232,-652364787.0,-1.179792999353656,0.1305963116001232,33.0,22.0,12.0,67.0,long,2018-03-01,29.86931327653141
2018-02-28,LCNB,12.55557918548584,185381303.0,149713000.0,13003000.0,1.2382445278633119,0.07014191717057895,-185381303.0,-1.2382445278633119,0.07014191717057895,13.0,25.0,29.0,67.0,long,2018-03-01,12.793118476867676
2018-02-28,BNED,72999.99999999913,347652280.0,729844000.0,17600000.0,0.4763377927337897,0.050625297207888297,-347652280.0,-0.4763377927337897,0.050625297207888297,20.0,4.0,55.0,79.0,long,2018-03-01,73499.99999999913
2018-02-28,TRN,17.743938446044922,3462426000.0,4501100000.0,687100000.0,0.769239963564462,0.1984446743410545,-3462426000.0,-0.769239963564462,0.1984446743410545,65.0,7.0,7.0,79.0,long,2018-03-01,17.798295974731445
2018-02-28,GPI,64.46333376118316,1397314320.0,1124282000.0,213442000.0,1.2428503880698971,0.1527516013719805,-1397314320.0,-1.2428503880698971,0.1527516013719805,51.0,26.0,9.0,86.0,long,2018-03-01,63.02124291295216
2018-02-28,GBDC,8.378264257706148,1105994699.0,958302000.0,84619000.0,1.154119159722092,0.0765094082969018,-1105994699.0,-1.154119159722092,0.0765094082969018,43.0,21.0,24.0,88.0,long,2018-03-01,8.3689135163471
2018-02-28,KELYB,26.05536460876465,1138314000.0,1151500000.0,71600000.0,0.9885488493269649,0.06290004339751598,-1138314000.0,-0.9885488493269649,0.06290004339751598,44.0,14.0,39.0,97.0,long,2018-03-01,26.05536460876465
2018-02-28,ACNB,21.834270248072126,196716604.0,153256000.0,9843000.0,1.2835817455760297,0.0500364473555064,-196716604.0,-1.2835817455760297,0.0500364473555064,14.0,27.0,57.0,98.0,long,2018-03-01,21.873260016372257
2018-02-28,JRVR,27.64125633239746,973590907.0,720969000.0,69014000.0,1.350392190232867,0.07088603591487734,-973590907.0,-1.350392190232867,0.07088603591487734,41.0,30.0,28.0,99.0,long,2018-03-01,27.362394332885742
2018-02-28,NPK,62.98579025268555,635509200.0,349417000.0,56974000.0,1.8187701228045574,0.08965094447098484,-635509200.0,-1.8187701228045574,0.08965094447098484,31.0,48.0,21.0,100.0,long,2018-03-01,63.0898323059082
2018-02-28,IEP,14.806076126787524,9496920000.0,11198000000.0,1888000000.0,0.8480907304875871,0.19880129557793474,-9496920000.0,-0.8480907304875871,0.19880129557793474,85.0,10.0,6.0,101.0,long,2018-03-01,15.30521830475178
2018-02-28,IBN,9.134203154567016,32030979000.0,1100830000000.0,60481345000.0,0.029097116721019594,1.8882140630169313,-32030979000.0,-0.029097116721019594,1.8882140630169313,98.0,2.0,2.0,102.0,long,2018-03-01,9.028438696987818
2018-02-28,CRWS,3.61809829694742,65559000.0,38745000.0,3383000.0,1.692063492063492,0.05160237343461615,-65559000.0,-1.692063492063492,0.05160237343461615,7.0,43.0,53.0,103.0,long,2018-03-01,3.534603720864018
2018-02-28,FFIC,17.85549883631278,773605800.0,539609000.0,49450000.0,1.4336413958996237,0.06392144422908928,-773605800.0,-1.4336413958996237,0.06392144422908928,38.0,32.0,36.0,106.0,long,2018-03-01,18.009310249509483
2018-02-28,LIVN,89.73999786376953,4336595760.0,1914426000.0,56799000.0,2.2652198413519247,0.013097600777989046,-4336595760.0,-2.2652198413519247,0.013097600777989046,72.0,59.0,103.0,234.0,short,2018-03-01,89.56999969482422
2018-02-28,SHLM,43.43926239013672,1293618850.0,213591000.0,34411000.0,6.056523214929468,0.026600570948699456,-1293618850.0,-6.056523214929468,0.026600570948699456,49.0,99.0,87.0,235.0,short,2018-03-01,42.943946838378906
2018-02-28,VMC,109.75430297851562,15621593700.0,4968893000.0,601185000.0,3.14387806298103,0.038484229685220916,-15621593700.0,-3.14387806298103,0.038484229685220916,91.0,77.0,72.0,240.0,short,2018-03-01,109.1390151977539
2018-02-28,DLTR,102.64000000000112,24377000000.0,6116500000.0,996000000.0,3.9854491948009483,0.040858185994995286,-24377000000.0,-3.9854491948009483,0.040858185994995286,95.0,87.0,66.0,248.0,short,2018-03-01,104.09000000000114
2018-02-28,COLM,68.4737734065795,5296646400.0,1621951000.0,105123000.0,3.2656019818107946,0.01984708663957632,-5296646400.0,-3.2656019818107946,0.01984708663957632,75.0,78.0,96.0,249.0,short,2018-03-01,68.81804482619448
2018-02-28,BLK,449.7727445104889,88951401664.0,30042000000.0,3508000000.0,2.9609014600892083,0.03943726500511955,-88951401664.0,-2.9609014600892083,0.03943726500511955,107.0,73.0,70.0,250.0,short,2018-03-01,438.4348989041874
2018-02-28,OLLI,59.349998474121094,3689730150.0,721832000.0,81960000.0,5.1116189778230945,0.02221300655279628,-3689730150.0,-5.1116189778230945,0.02221300655279628,66.0,93.0,93.0,252.0,short,2018-03-01,59.400001525878906
2018-02-28,TTC,56.33690643310547,6765310110.0,617092000.0,267717000.0,10.963211498447556,0.039572021924653505,-6765310110.0,-10.963211498447556,0.039572021924653505,78.0,108.0,68.0,254.0,short,2018-03-01,55.03416061401367
2018-02-28,ECL,119.74100489235003,37647870000.0,7618500000.0,1504100000.0,4.941638117739712,0.039951795413658196,-37647870000.0,-4.941638117739712,0.039951795413658196,102.0,91.0,67.0,260.0,short,2018-03-01,118.14384622226429
2018-02-28,QGEN,33.55829620361328,7701664799.0,2566596000.0,90845000.0,3.0007312405224664,0.011795501670209731,-7701664799.0,-3.0007312405224664,0.011795501670209731,82.0,75.0,104.0,261.0,short,2018-03-01,32.51271057128906
2018-02-28,GILD,58.26134387098799,102900110000.0,20442000000.0,4628000000.0,5.033759416886801,0.044975656488608226,-102900110000.0,-5.033759416886801,0.044975656488608226,110.0,92.0,62.0,264.0,short,2018-03-01,57.37332643614504
2018-02-28,ALLE,75.78789188297684,7998861000.0,401600000.0,273300000.0,19.917482569721116,0.03416736457853187,-7998861000.0,-19.917482569721116,0.03416736457853187,83.0,112.0,77.0,272.0,short,2018-03-01,73.94973590341111
2018-02-28,BALL,36.66489525591717,13991089250.0,3529000000.0,268000000.0,3.964604491357325,0.019155048989484502,-13991089250.0,-3.964604491357325,0.019155048989484502,89.0,86.0,98.0,273.0,short,2018-03-01,36.25189893889182
2018-02-28,KLAC,100.61945343017578,17701401510.0,1225625000.0,656341000.0,14.442754929117797,0.03707847650533294,-17701401510.0,-14.442754929117797,0.03707847650533294,93.0,110.0,74.0,277.0,short,2018-03-01,98.754638671875
2018-02-28,CSGP,34.2130012512207,12278995300.0,2651250000.0,122695000.0,4.631398510136728,0.009992267038330083,-12278995300.0,-4.631398510136728,0.009992267038330083,87.0,90.0,106.0,283.0,short,2018-03-01,34.45000076293945
2018-02-28,BAX,58.98166166299361,36538810000.0,9124000000.0,717000000.0,4.004692021043402,0.01962297075356313,-36538810000.0,-4.004692021043402,0.01962297075356313,101.0,88.0,97.0,286.0,short,2018-03-01,57.83317673313445
2018-02-28,EA,120.26255241704116,37975900000.0,4086000000.0,1002000000.0,9.294150758688204,0.026385154795541384,-37975900000.0,-9.294150758688204,0.026385154795541384,103.0,104.0,89.0,296.0,short,2018-03-01,118.775068947372
2018-02-28,HBI,15.844281817290332,7240429199.0,686202000.0,61894000.0,10.551454526509687,0.00854838826523549,-7240429199.0,-10.551454526509687,0.00854838826523549,81.0,107.0,108.0,296.0,short,2018-03-01,15.934120528625488
2018-02-28,ABT,52.39690094789886,105769817922.0,30897000000.0,477000000.0,3.4233038133799396,0.004509793146772399,-105769817922.0,-3.4233038133799396,0.004509793146772399,111.0,81.0,112.0,304.0,short,2018-03-01,51.05940339345225
2018-02-28,FTNT,2.0179999999999825,8460465000.0,589400000.0,31439000.0,14.354368849677638,0.0037159896057722594,-8460465000.0,-14.354368849677638,0.0037159896057722594,84.0,109.0,113.0,306.0,short,2018-03-01,1.9799999999999829
2018-02-28,CAT,130.1669048752678,92468740000.0,13697000000.0,754000000.0,6.751021391545594,0.00815410699875439,-92468740000.0,-6.751021391545594,0.00815410699875439,109.0,102.0,109.0,320.0,short,2018-03-01,126.46300277702566
2018-02-28,RIME,2940.0,112774322464.0,9017468.0,432733.0,12506.20711534546,3.83715894314628e-06,-112774322464.0,-12506.20711534546,3.83715894314628e-06,112.0,114.0,114.0,340.0,short,2018-03-01,2940.0
2018-03-29,ALT,1044.0000000000043,23544009.0,48830244.0,42588376.0,0.48216037994813216,1.808883780158256,-23544009.0,-0.48216037994813216,1.808883780158256,3.0,4.0,3.0,10.0,long,2018-04-02,1071.0000000000043
2018-03-29,DTST,3.600000000000009,288313.65,2084841.0,47828.0,0.138290473949812,0.1658887811936757,-288313.65,-0.138290473949812,0.1658887811936757,1.0,3.0,10.0,14.0,long,2018-04-02,3.2000000000000086
2018-03-29,AMS,2.5500000000000216,14835899.0,29885000.0,1923000.0,0.4964329596787686,0.12961802988817867,-14835899.0,-0.4964329596787686,0.12961802988817867,2.0,5.0,14.0,21.0,long,2018-04-02,2.5500000000000216
2018-03-29,WLFC,33.29615783691406,209245120.0,258910000.0,62159000.0,0.8081770499401336,0.29706308084986643,-209245120.0,-0.8081770499401336,0.29706308084986643,16.0,7.0,4.0,27.0,long,2018-04-02,33.11161422729492
2018-03-29,SBFG,14.159723281860352,102107019.0,94000000.0,11065000.0,1.0862448829787235,0.108366693184922,-102107019.0,-1.0862448829787235,0.108366693184922,8.0,19.0,18.0,45.0,long,2018-04-02,14.305068969726562
2018-03-29,PFSI,20.492961883544922,539794800.0,469411000.0,100757000.0,1.1499406703294128,0.18665796706452156,-539794800.0,-1.1499406703294128,0.18665796706452156,25.0,21.0,9.0,55.0,long,2018-04-02,20.40247917175293
2018-03-29,AGFS,7.350000000000053,365600708.0,407728000.0,23471000.0,0.8966779519679786,0.06419845335748092,-365600708.0,-0.8966779519679786,0.06419845335748092,20.0,10.0,35.0,65.0,long,2018-04-02,7.260000000000052
2018-03-29,LCNB,12.894917488098145,190391609.0,150271000.0,12965000.0,1.2669883676823872,0.068096488432954,-190391609.0,-1.2669883676823872,0.068096488432954,14.0,26.0,33.0,73.0,long,2018-04-02,12.691316604614258
2018-03-29,NGVC,5.08889627456665,160054589.0,138640000.0,10011000.0,1.1544618364108483,0.06254740999647314,-160054589.0,-1.1544618364108483,0.06254740999647314,11.0,23.0,39.0,73.0,long,2018-04-02,4.939640998840332
2018-03-29,IMKTA,30.592322372483768,685793417.0,552948515.0,85196435.0,1.240248229982135,0.1242304648719018,-685793417.0,-1.240248229982135,0.1242304648719018,35.0,25.0,15.0,75.0,long,2018-04-02,29.86931327653141
2018-03-29,TRN,17.73849868774414,3462426000.0,4501100000.0,687100000.0,0.769239963564462,0.1984446743410545,-3462426000.0,-0.769239963564462,0.1984446743410545,63.0,6.0,8.0,77.0,long,2018-04-02,17.22205352783203
2018-03-29,MCHB,23.975900650024414,771471843.0,704380000.0,68946000.0,1.0952495002697407,0.08936943146478517,-771471843.0,-1.0952495002697407,0.08936943146478517,37.0,20.0,23.0,80.0,long,2018-04-02,23.431943893432617
2018-03-29,GPI,61.18585456065814,1326271320.0,1124282000.0,213442000.0,1.179660725689818,0.16093388794684937,-1326271320.0,-1.179660725689818,0.16093388794684937,50.0,24.0,11.0,85.0,long,2018-04-02,56.78466820566743
2018-03-29,CRWS,3.3268402526803325,59507400.0,38745000.0,3383000.0,1.5358730158730158,0.05685007242796694,-59507400.0,-1.5358730158730158,0.05685007242796694,6.0,40.0,46.0,92.0,long,2018-04-02,3.298646691216939
2018-03-29,GBDC,8.512359684495117,1104104110.0,958302000.0,84619000.0,1.1521463066966364,0.07664041754178418,-1104104110.0,-1.1521463066966364,0.07664041754178418,43.0,22.0,28.0,93.0,long,2018-04-02,8.483810686112234
2018-03-29,KELYB,26.05536460876465,1120944000.0,1151500000.0,71600000.0,0.9734641771602258,0.06387473415264278,-1120944000.0,-0.9734641771602258,0.06387473415264278,44.0,14.0,36.0,94.0,long,2018-04-02,26.05536460876465
2018-03-29,IEP,15.926148917235675,9924960000.0,11368000000.0,2382000000.0,0.873061224489796,0.24000096725830633,-9924960000.0,-0.873061224489796,0.24000096725830633,85.0,9.0,7.0,101.0,long,2018-04-02,16.54320342472324
2018-03-29,IBN,8.509231359780848,29839385700.0,1100830000000.0,60481345000.0,0.027106261366423516,2.0268964518260844,-29839385700.0,-0.027106261366423516,2.0268964518260844,99.0,2.0,2.0,103.0,long,2018-04-02,7.874644614305667
2018-03-29,ACNB,22.809014455575355,205498595.0,153966000.0,9788000.0,1.334701135315589,0.047630495965191394,-205498595.0,-1.334701135315589,0.047630495965191394,15.0,30.0,59.0,104.0,long,2018-04-02,22.30214746767368
2018-03-29,NPK,65.0321273803711,656156250.0,366376000.0,52959000.0,1.7909367698757561,0.08071095870838692,-656156250.0,-1.7909367698757561,0.08071095870838692,32.0,50.0,25.0,107.0,long,2018-04-02,64.68529510498047
2018-03-29,AVT,34.602335676363154,4992281425.0,5248544000.0,458244000.0,0.9511745400248145,0.09179049836919,-4992281425.0,-0.9511745400248145,0.09179049836919,74.0,13.0,21.0,108.0,long,2018-04-02,33.318005688375536
2018-03-29,SMCI,1.7000000476837158,840225000.0,776860000.0,43522000.0,1.0815655330432767,0.05179803028950579,-840225000.0,-1.0815655330432767,0.05179803028950579,39.0,18.0,54.0,111.0,long,2018-04-02,1.6349999904632568
2018-03-29,MKL,1170.25,16303923000.0,9504148000.0,395269000.0,1.7154533999260113,0.02424379702970874,-16303923000.0,-1.7154533999260113,0.02424379702970874,93.0,45.0,91.0,229.0,short,2018-04-02,1159.6800537109375
2018-03-29,SHLM,42.597225189208984,1268543000.0,213591000.0,34411000.0,5.939121966749536,0.02712639618838305,-1268543000.0,-5.939121966749536,0.02712639618838305,48.0,99.0,84.0,231.0,short,2018-04-02,42.34956741333008
2018-03-29,MANH,41.880001068115234,2829119640.0,174956000.0,116481000.0,16.170463659434372,0.04117217184919052,-2829119640.0,-16.170463659434372,0.04117217184919052,59.0,111.0,65.0,235.0,short,2018-04-02,40.38999938964844
2018-03-29,VMC,106.43547058105469,15149217300.0,4968893000.0,601185000.0,3.0488113348385646,0.03968422843865339,-15149217300.0,-3.0488113348385646,0.03968422843865339,91.0,77.0,67.0,235.0,short,2018-04-02,104.63623809814453
2018-03-29,PRGO,66.76046752929688,11734272000.0,6170500000.0,119700000.0,1.9016727979904384,0.010200888474376595,-11734272000.0,-1.9016727979904384,0.010200888474376595,87.0,51.0,102.0,240.0,short,2018-04-02,64.92607116699219
2018-03-29,COLM,69.4433780895396,5356214400.0,1621951000.0,105123000.0,3.3023281221195955,0.019626361483961508,-5356214400.0,-3.3023281221195955,0.019626361483961508,75.0,80.0,98.0,253.0,short,2018-04-02,68.27129961596239
2018-03-29,OLLI,60.29999923706055,3748790700.0,721832000.0,81960000.0,5.193439332143767,0.021863050396491862,-3748790700.0,-5.193439332143767,0.021863050396491862,66.0,95.0,95.0,256.0,short,2018-04-02,59.20000076293945
